longitude_deg,latitude_deg,date_utc,integration_s,frequency_hz,amplitude,vlsr_kms
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419423437.5,23.47535072338209,246.6815298
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419428320.3125,22.73575007936421,245.65095780000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419433203.125,21.652487433681937,244.62038579999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419438085.9375,15.943922856516751,243.5898138
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419442968.75,18.267683505212943,242.5592419
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419447851.5625,16.39412800869199,241.5286699
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419452734.375,15.309125431591612,240.4980979
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419457617.1875,12.295549795816656,239.4675259
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419462500.0,17.034371959004222,238.436954
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419467382.8125,15.195257545043123,237.406382
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419472265.625,18.080553887891583,236.37581
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419477148.4375,17.26229221843916,235.34523800000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419482031.25,17.78106925286088,234.3146661
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419486914.0625,10.766149076047869,233.28409409999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419491796.875,14.224219882390996,232.2535221
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419496679.6875,17.100716308237104,231.2229501
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419501562.5,12.864311991957658,230.1923782
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419506445.3125,14.209884214346344,229.1618062
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419511328.125,15.83104813601098,228.1312342
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419516210.9375,12.88493748049416,227.1006622
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419521093.75,13.594964142364708,226.0700903
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419525976.5625,16.98242995398105,225.0395183
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419530859.375,13.820323701016076,224.00894630000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419535742.1875,14.068870952339903,222.97837429999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419540625.0,8.674546352403114,221.94780239999997
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419545507.8125,15.767068278929868,220.9172304
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419550390.625,13.506344606527929,219.8866584
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419555273.4375,17.599628102988316,218.8560864
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419560156.25,16.52569204912022,217.8255145
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419565039.0625,14.266795699335216,216.7949425
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419569921.875,17.5844964884621,215.76437049999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419574804.6875,17.166992239126838,214.7337985
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419579687.5,13.07362983604568,213.7032266
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419584570.3125,17.401510903747607,212.67265460000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419589453.125,10.253000165495992,211.64208259999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419594335.9375,10.93378076394698,210.6115106
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419599218.75,16.94951294911534,209.5809386
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419604101.5625,13.026082160952294,208.5503667
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419608984.375,22.9718174712804,207.5197947
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419613867.1875,20.921516203984833,206.4892227
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419618750.0,14.870366188256368,205.4586507
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419623632.8125,16.40222923763238,204.42807879999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419628515.625,15.859121707412458,203.3975068
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419633398.4375,16.73630334861281,202.3669348
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419638281.25,16.98029214452176,201.3363628
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419643164.0625,17.269600450899325,200.3057909
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419648046.875,22.64632676422761,199.2752189
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419652929.6875,13.322117698187707,198.2446469
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419657812.5,16.533530927195844,197.2140749
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419662695.3125,15.278349888699946,196.183503
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419667578.125,15.747401637383131,195.15293100000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419672460.9375,16.110969957830765,194.122359
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419677343.75,15.15207373570901,193.091787
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419682226.5625,14.949846749490716,192.0612151
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419687109.375,16.13336693525779,191.0306431
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419691992.1875,15.744021832419586,190.0000711
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419696875.0,9.029266950555089,188.96949909999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419701757.8125,26.63563296921218,187.9389272
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419706640.625,18.570268116904767,186.9083552
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419711523.4375,16.5957699629441,185.8777832
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419716406.25,14.144215923935304,184.8472112
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419721289.0625,19.102322077230365,183.81663930000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419726171.875,26.911863148879153,182.78606729999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419731054.6875,26.57944100897186,181.7554953
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419735937.5,17.10384767359453,180.7249233
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419740820.3125,17.971503071095054,179.69435140000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419745703.125,14.206156859677378,178.6637794
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419750585.9375,22.250434783903557,177.6332074
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419755468.75,16.380346407631162,176.6026354
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419760351.5625,10.44275048844475,175.57206349999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419765234.375,19.22605163320592,174.5414915
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419770117.1875,19.570671871846287,173.5109195
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419775000.0,17.73377993413331,172.4803475
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419779882.8125,18.180366390759563,171.44977559999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419784765.625,17.97277881863236,170.4192036
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419789648.4375,15.059399124751426,169.3886316
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419794531.25,15.17427107004588,168.35805960000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419799414.0625,17.59088536732762,167.3274877
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419804296.875,17.5194760624056,166.2969157
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419809179.6875,19.488798115112388,165.2663437
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419814062.5,12.621583372238153,164.23577170000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419818945.3125,16.07482655054518,163.2051998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419823828.125,15.254985633123246,162.1746278
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419828710.9375,21.6521578784672,161.1440558
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419833593.75,17.339516108971303,160.11348379999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419838476.5625,19.439463522319805,159.0829119
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419843359.375,16.203404841505844,158.0523399
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419848242.1875,12.64395610091717,157.02176790000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419853125.0,5.8307791561001485,155.99119589999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419858007.8125,15.063619247174287,154.96062400000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419862890.625,14.610154622519763,153.930052
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419867773.4375,17.52208653940048,152.89948
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419872656.25,15.870512531524678,151.868908
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419877539.0625,10.51698342666735,150.8383361
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419882421.875,13.56404636034551,149.8077641
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419887304.6875,17.77154679141341,148.77719209999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419892187.5,16.67637661545638,147.7466201
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419897070.3125,14.2148222405246,146.7160482
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419901953.125,19.709968203110616,145.6854762
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419906835.9375,14.107882226760264,144.65490419999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419911718.75,15.52945008172772,143.6243322
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419916601.5625,18.50672951475209,142.59376029999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419921484.375,22.593465555830733,141.5631883
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419926367.1875,16.550591650946174,140.5326163
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419931250.0,16.611128644785826,139.50204430000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419936132.8125,23.317892801597164,138.4714724
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419941015.625,16.813522851832413,137.4409004
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419945898.4375,14.51353693735714,136.4103284
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419950781.25,14.383399900480372,135.37975640000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419955664.0625,17.943527051163006,134.3491845
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419960546.875,20.041432145686063,133.3186125
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419965429.6875,17.008386105970814,132.2880405
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419970312.5,16.97551584709452,131.2574685
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419975195.3125,19.54526453027982,130.2268966
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419980078.125,17.64882678884589,129.1963246
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419984960.9375,16.172643726689223,128.16575260000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419989843.75,16.728613168593647,127.13518060000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419994726.5625,15.609241646016214,126.1046087
35.0,0.0,2026-05-11T08:31:43+00:00,59,1419999609.375,15.957550928067976,125.0740367
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420004492.1875,14.662611206285153,124.0434647
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420009375.0,15.341578778038436,123.0128927
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420014257.8125,16.570353127746298,121.9823207
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420019140.625,23.42250461085044,120.9517488
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420024023.4375,16.892398780343353,119.9211768
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420028906.25,18.78876592132486,118.8906048
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420033789.0625,14.90008015648608,117.8600328
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420038671.875,12.157958718849724,116.8294609
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420043554.6875,10.919862095412531,115.79888890000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420048437.5,13.741255501388409,114.7683169
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420053320.3125,13.631820688941644,113.73774490000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420058203.125,15.468178718963271,112.707173
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420063085.9375,16.032140846893718,111.67660099999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420067968.75,11.914806701942736,110.646029
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420072851.5625,14.335401508136409,109.61545699999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420077734.375,18.807344151731854,108.5848851
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420082617.1875,18.402882134339965,107.5543131
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420087500.0,18.31868403007078,106.5237411
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420092382.8125,14.448820782360285,105.4931691
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420097265.625,18.078540460843673,104.4625972
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420102148.4375,12.257015273053725,103.4320252
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420107031.25,17.76136185253312,102.4014532
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420111914.0625,15.1384483521723,101.3708812
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420116796.875,16.582031694666348,100.34030929999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420121679.6875,14.235717635322128,99.3097373
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420126562.5,14.409772963083787,98.27916529999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420131445.3125,8.996782380502376,97.2485933
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420136328.125,11.152499922799416,96.2180214
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420141210.9375,13.348006532220678,95.18744939999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420146093.75,17.1115103482963,94.1568774
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420150976.5625,14.794780847863365,93.12630539999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420155859.375,17.764831589479382,92.09573350000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420160742.1875,13.371568309361107,91.0651615
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420165625.0,14.44868930642018,90.0345895
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420170507.8125,11.26759590837205,89.0040175
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420175390.625,19.843406303340966,87.9734456
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420180273.4375,15.652391757865056,86.94287360000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420185156.25,12.503980496251303,85.9123016
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420190039.0625,15.816777001374376,84.8817296
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420194921.875,17.64913028591476,83.8511577
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420199804.6875,17.59318726015324,82.8205857
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420204687.5,15.885722210560326,81.7900137
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420209570.3125,16.301458390464507,80.7594417
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420214453.125,15.570710343752816,79.7288698
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420219335.9375,10.546819450672212,78.6982978
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420224218.75,14.26655604528737,77.6677258
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420229101.5625,8.889837231348356,76.6371538
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420233984.375,15.033476113008785,75.60658190000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420238867.1875,17.964317751020605,74.5760099
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420243750.0,16.22289385660437,73.54543790000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420248632.8125,19.18523187610699,72.5148659
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420253515.625,12.67292728842394,71.48429399999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420258398.4375,8.906095817542827,70.453722
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420263281.25,15.967656737159103,69.42314999999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420268164.0625,12.325395119989244,68.392578
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420273046.875,13.639939478080462,67.3620061
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420277929.6875,12.622599198607958,66.3314341
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420282812.5,15.080834770686996,65.3008621
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420287695.3125,14.981624672072998,64.2702901
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420292578.125,15.590147191025284,63.239718200000006
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420297460.9375,12.578985220177382,62.209146200000006
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420302343.75,14.914908845021326,61.1785742
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420307226.5625,14.549207154513052,60.1480022
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420312109.375,16.815942550101926,59.1174303
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420316992.1875,15.420028750321864,58.0868583
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420321875.0,12.95192008611426,57.0562863
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420326757.8125,16.25844749029518,56.0257143
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420331640.625,16.57380957869936,54.9951424
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420336523.4375,15.42590932222353,53.9645704
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420341406.25,13.592863952474373,52.9339984
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420346289.0625,13.785837232297991,51.903426399999994
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420351171.875,10.073974903184537,50.8728545
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420356054.6875,8.092241774760987,49.8422825
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420360937.5,11.4082836924401,48.811710500000004
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420365820.3125,14.20368865296504,47.781138500000004
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420370703.125,13.975598183614794,46.7505666
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420375585.9375,16.160817038682435,45.7199946
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420380468.75,15.884321377679855,44.6894226
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420385351.5625,14.533767581525783,43.6588506
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420390234.375,12.33964924713703,42.6282787
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420395117.1875,16.47049005994823,41.5977067
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420400000.0,15.225214806184043,40.567134700000004
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420404882.8125,15.53116494518204,39.536562700000005
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420409765.625,18.215377439892148,38.505990700000005
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420414648.4375,17.724151036690817,37.4754188
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420419531.25,15.97168456495172,36.4448468
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420424414.0625,18.865976436245017,35.4142748
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420429296.875,12.53897978655196,34.3837028
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420434179.6875,14.51351798938598,33.3531309
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420439062.5,17.824439691501603,32.3225589
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420443945.3125,13.144343890289248,31.2919869
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420448828.125,22.341509749588248,30.2614149
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420453710.9375,20.856276379707488,29.230843
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420458593.75,15.072245431803756,28.200271
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420463476.5625,11.198785344068272,27.169699
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420468359.375,10.000662029874704,26.139127000000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420473242.1875,17.249439929892212,25.1085551
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420478125.0,7.59800097828141,24.0779831
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420483007.8125,14.984604870476089,23.0474111
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420487890.625,14.649509866431332,22.016839100000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420492773.4375,13.751424169857057,20.986267199999997
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420497656.25,14.188027928456489,19.955695199999997
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420502539.0625,12.870564871697706,18.9251232
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420507421.875,14.932804335323569,17.894551200000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420512304.6875,14.933387430053926,16.8639793
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420517187.5,13.458602396115907,15.833407300000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420522070.3125,11.772142934537742,14.8028353
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420526953.125,10.136425025471771,13.7722633
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420531835.9375,13.3755276250979,12.7416914
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420536718.75,12.31489324116392,11.7111194
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420541601.5625,14.583988452566038,10.6805474
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420546484.375,13.959290626368142,9.649975399999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420551367.1875,15.760258626077915,8.6194035
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420556250.0,11.70718803912982,7.5888315
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420561132.8125,15.554688416017076,6.5582595
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420566015.625,10.603088829703998,5.5276875
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420570898.4375,7.209055960019397,4.4971156
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420575781.25,7.468378943579075,3.4665436
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420580664.0625,6.325488933958479,2.4359716
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420585546.875,10.87863625058023,1.4053996
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420590429.6875,6.34676592110069,0.3748277
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420595312.5,9.27430903384997,-0.6557443
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420600195.3125,4.716210226897959,-1.6863162999999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420605078.125,12.995734050093487,-2.7168883
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420609960.9375,4.211189562197116,-3.7474602
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420614843.75,8.302770130536308,-4.778032199999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420619726.5625,2.718370471065102,-5.8086041999999996
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420624609.375,4.540919736921191,-6.8391762
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420629492.1875,1.4088639386208854,-7.8697481
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420634375.0,3.190272356484861,-8.9003201
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420639257.8125,0.4336382527745502,-9.9308921
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420644140.625,5.630937962046498,-10.961464099999999
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420649023.4375,2.264470466736116,-11.992036
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420653906.25,3.062107507304242,-13.022608
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420658789.0625,-1.8082046676562256,-14.053180000000001
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420663671.875,-0.1982173888211626,-15.083752
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420668554.6875,5.977949770168804,-16.1143239
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420673437.5,3.9282051689748423,-17.144895899999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420678320.3125,3.7355958395604705,-18.1754679
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420683203.125,6.095268552911705,-19.2060399
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420688085.9375,7.054954692177131,-20.2366118
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420692968.75,2.0417172619943136,-21.267183799999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420697851.5625,-1.9523077297598423,-22.297755799999997
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420702734.375,0.8613811438274188,-23.3283278
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420707617.1875,1.3418231205606503,-24.358899700000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420712500.0,4.266094868013378,-25.389471699999998
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420717382.8125,-3.105861884249933,-26.420043699999997
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420722265.625,1.7376241657962563,-27.4506157
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420727148.4375,-1.353456912036431,-28.481187600000002
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420732031.25,0.6564320288345726,-29.5117596
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420736914.0625,3.5769155561023527,-30.5423316
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420741796.875,4.351916408061827,-31.5729036
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420746679.6875,3.0096175936846237,-32.6034755
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420751562.5,5.3678064053606525,-33.6340475
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420756445.3125,-1.7322216748835542,-34.6646195
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420761328.125,0.5873530768732659,-35.6951915
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420766210.9375,2.448948225277016,-36.725763400000005
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420771093.75,0.27937958267932644,-37.756335400000005
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420775976.5625,3.358281261650789,-38.7869074
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420780859.375,3.677299905583508,-39.817479399999996
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420785742.1875,7.539758634980875,-40.8480513
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420790625.0,2.8010956622442538,-41.8786233
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420795507.8125,-2.6917696781459775,-42.9091953
35.0,0.0,2026-05-11T08:31:43+00:00,59,1420800390.625,2.5252728005860514,-43.9397673
